activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,16589518,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1c(C2CCCCCC2)n(C2CCCCCC2)c2c(N3CCN(C(c4ccccc4)c4ccccc4)CC3)ncnc12,,,CHEMBL3804803,J. Med. Chem.,2016,"{'bei': '8.62', 'le': '0.16', 'lle': '-3.49', 'sei': '8.30'}",CHEMBL3805701,,CHEMBL3805701,5.06,False,http://www.openphacts.org/units/Nanomolar,2777643,=,1,True,=,,IC50,nM,,8710.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,8.71
Not Determined,16589519,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1c(C2CCCCCC2)n(C2CCCCCC2)c2c(N3CCN(c4ccccc4)CC3)ncnc12,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3806236,,CHEMBL3806236,,False,,2777644,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589520,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1cc(C#N)c2ncnc(N3CCN(CCc4ccccc4)CC3)c21,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3805352,,CHEMBL3805352,,False,,2777645,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589521,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,CCn1cc(C#N)c2ncnc(N3CCN(CCc4ccccc4)CC3)c21,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3805878,,CHEMBL3805878,,False,,2777646,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589522,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCn1cc(C#N)c2ncnc(N3CCN(CCc4ccccc4)CC3)c21,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3805049,,CHEMBL3805049,,False,,2777647,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589523,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)n1cc(C#N)c2ncnc(N3CCN(CCc4ccccc4)CC3)c21,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3806249,,CHEMBL3806249,,False,,2777648,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589524,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cn(C2CC2)c2c(N3CCN(CCc4ccccc4)CC3)ncnc12,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3805805,,CHEMBL3805805,,False,,2777649,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589525,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cn(-c2ccccc2)c2c(N3CCN(CCc4ccccc4)CC3)ncnc12,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3805902,,CHEMBL3805902,,False,,2777650,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589526,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cn(-c2ccccc2)c2c(N3CCN(Cc4ccccc4)CC3)ncnc12,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3806106,,CHEMBL3806106,,False,,2777651,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589527,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cn(Cc2ccccc2)c2c(N3CCN(CCc4ccccc4)CC3)ncnc12,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3805055,,CHEMBL3805055,,False,,2777715,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589528,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cn(Cc2ccccc2)c2c(N3CCN(Cc4ccccc4)CC3)ncnc12,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3806273,,CHEMBL3806273,,False,,2777716,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589529,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cn(CCc2ccccc2)c2c(N3CCN(CCc4ccccc4)CC3)ncnc12,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3805706,,CHEMBL3805706,,False,,2777717,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589530,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cn(CCc2ccccc2)c2c(N3CCN(Cc4ccccc4)CC3)ncnc12,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3805076,,CHEMBL3805076,,False,,2777718,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589531,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cn(CCCc2ccccc2)c2c(N3CCN(CCc4ccccc4)CC3)ncnc12,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3806254,,CHEMBL3806254,,False,,2777719,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
Not Determined,16589532,[],CHEMBL3807538,Inhibition of BCRP (unknown origin) expressed in MDCK2 cells assessed as pheophorbide A accumulation preincubated for 20 mins measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cn(CCCc2ccccc2)c2c(N3CCN(Cc4ccccc4)CC3)ncnc12,,,CHEMBL3804803,J. Med. Chem.,2016,,CHEMBL3805229,,CHEMBL3805229,,False,,2777720,,1,False,,,IC50,,,,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,,,,
,16599370,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '14.10', 'le': '0.27', 'lle': '2.98', 'sei': '6.57'}",CHEMBL488910,,CHEMBL488910,6.62,False,http://www.openphacts.org/units/Nanomolar,2779102,=,1,True,=,,IC50,nM,,240.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.24
,16599371,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2nc(Nc3ccc(C(=O)/C=C/c4ccccc4)cc3)c3ccccc3n2)cc1OC,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '12.23', 'le': '0.22', 'lle': '-0.99', 'sei': '8.13'}",CHEMBL3810089,,CHEMBL3810089,5.96,False,http://www.openphacts.org/units/Nanomolar,2779101,=,1,True,=,,IC50,nM,,1090.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.09
,16599372,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)cc2)cc1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '10.63', 'le': '0.19', 'lle': '-1.46', 'sei': '6.67'}",CHEMBL3808585,,CHEMBL3808585,5.50,False,http://www.openphacts.org/units/Nanomolar,2779100,=,1,True,=,,IC50,nM,,3130.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,3.13
,16599373,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)cc2)c1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '12.45', 'le': '0.23', 'lle': '-0.52', 'sei': '7.80'}",CHEMBL3809957,,CHEMBL3809957,6.44,False,http://www.openphacts.org/units/Nanomolar,2779099,=,1,True,=,,IC50,nM,,360.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.36
,16599374,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)cc2)cc1OC,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '12.27', 'le': '0.22', 'lle': '-0.25', 'sei': '7.32'}",CHEMBL3809529,,CHEMBL3809529,6.72,False,http://www.openphacts.org/units/Nanomolar,2779098,=,1,True,=,,IC50,nM,,190.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.19
,16599375,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(/C=C/c1ccccc1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '14.12', 'le': '0.25', 'lle': '-0.90', 'sei': '11.00'}",CHEMBL3808799,,CHEMBL3808799,6.04,False,http://www.openphacts.org/units/Nanomolar,2779097,=,1,True,=,,IC50,nM,,920.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.92
,16599376,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccccc4)nc4ccccc34)cc2)cc1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '11.91', 'le': '0.21', 'lle': '-1.50', 'sei': '8.50'}",CHEMBL3810160,,CHEMBL3810160,5.45,False,http://www.openphacts.org/units/Nanomolar,2779096,=,1,True,=,,IC50,nM,,3550.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,3.55
,16599377,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccccc4)nc4ccccc34)cc2)c1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '13.24', 'le': '0.24', 'lle': '-0.89', 'sei': '9.45'}",CHEMBL3809206,,CHEMBL3809206,6.06,False,http://www.openphacts.org/units/Nanomolar,2779095,=,1,True,=,,IC50,nM,,880.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.88
,16599378,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccccc4)nc4ccccc34)cc2)cc1OC,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '13.41', 'le': '0.24', 'lle': '-0.41', 'sei': '8.91'}",CHEMBL3808612,,CHEMBL3808612,6.54,False,http://www.openphacts.org/units/Nanomolar,2779094,=,1,True,=,,IC50,nM,,290.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.29
,16601429,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(/C=C/C(=O)c2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)c1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '14.52', 'le': '0.27', 'lle': '1.11', 'sei': '7.76'}",CHEMBL3809541,,CHEMBL3809541,6.41,False,http://www.openphacts.org/units/Nanomolar,2779093,=,1,True,=,,IC50,nM,,390.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.39
,16601430,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)cc1OC,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '12.53', 'le': '0.23', 'lle': '0.61', 'sei': '6.44'}",CHEMBL3809015,,CHEMBL3809015,5.91,False,http://www.openphacts.org/units/Nanomolar,2779092,=,1,True,=,,IC50,nM,,1230.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.23
,16601431,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(/C=C/C(=O)c2ccc(Nc3ncnc4ccccc34)cc2)c1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '16.17', 'le': '0.29', 'lle': '0.89', 'sei': '9.62'}",CHEMBL3809533,,CHEMBL3809533,6.17,False,http://www.openphacts.org/units/Nanomolar,2779091,=,1,True,=,,IC50,nM,,680.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.68
,16601432,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2ccc(Nc3ncnc4ccccc34)cc2)cc1OC,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '14.77', 'le': '0.27', 'lle': '0.79', 'sei': '8.28'}",CHEMBL3809167,,CHEMBL3809167,6.08,False,http://www.openphacts.org/units/Nanomolar,2779090,=,1,True,=,,IC50,nM,,840.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.84
,16601433,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)c2)c1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '12.57', 'le': '0.23', 'lle': '-0.45', 'sei': '7.88'}",CHEMBL3810065,,CHEMBL3810065,6.51,False,http://www.openphacts.org/units/Nanomolar,2779089,=,1,True,=,,IC50,nM,,310.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.31
,16601434,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)c2)cc1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '12.90', 'le': '0.23', 'lle': '-0.28', 'sei': '8.09'}",CHEMBL3809810,,CHEMBL3809810,6.68,False,http://www.openphacts.org/units/Nanomolar,2779088,=,1,True,=,,IC50,nM,,210.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.21
,16601435,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)c2)cc1OC,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '11.36', 'le': '0.21', 'lle': '-0.75', 'sei': '6.78'}",CHEMBL3809802,,CHEMBL3809802,6.22,False,http://www.openphacts.org/units/Nanomolar,2779087,=,1,True,=,,IC50,nM,,600.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.6
,16601436,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccccc4)nc4ccccc34)c2)c1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '13.48', 'le': '0.24', 'lle': '-0.78', 'sei': '9.62'}",CHEMBL3808602,,CHEMBL3808602,6.17,False,http://www.openphacts.org/units/Nanomolar,2779086,=,1,True,=,,IC50,nM,,680.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.68
,16601437,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccccc4)nc4ccccc34)c2)cc1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '13.14', 'le': '0.23', 'lle': '-0.94', 'sei': '9.38'}",CHEMBL3808429,,CHEMBL3808429,6.01,False,http://www.openphacts.org/units/Nanomolar,2779085,=,1,True,=,,IC50,nM,,970.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.97
,16601438,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccccc4)nc4ccccc34)c2)cc1OC,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '13.00', 'le': '0.23', 'lle': '-0.61', 'sei': '8.64'}",CHEMBL3810368,,CHEMBL3810368,6.34,False,http://www.openphacts.org/units/Nanomolar,2779084,=,1,True,=,,IC50,nM,,460.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.46
,16601439,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4cc(OC)c(OC)cc34)c2)cc1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '14.71', 'le': '0.27', 'lle': '1.19', 'sei': '7.87'}",CHEMBL3810327,,CHEMBL3810327,6.50,False,http://www.openphacts.org/units/Nanomolar,2779083,=,1,True,=,,IC50,nM,,320.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.32
,16601440,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4cc(OC)c(OC)cc34)c2)cc1OC,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '12.23', 'le': '0.23', 'lle': '0.47', 'sei': '6.28'}",CHEMBL3809832,,CHEMBL3809832,5.77,False,http://www.openphacts.org/units/Nanomolar,2779082,=,1,True,=,,IC50,nM,,1710.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.71
,16601441,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4ccccc34)c2)cc1,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '15.86', 'le': '0.28', 'lle': '0.77', 'sei': '9.44'}",CHEMBL3810064,,CHEMBL3810064,6.05,False,http://www.openphacts.org/units/Nanomolar,2779081,=,1,True,=,,IC50,nM,,890.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,0.89
,16601442,[],CHEMBL3813115,Inhibition of human C-terminal GFP-tagged ABCG2 expressed in MDCK2 cells using pheophorbide A as substrate preincubated for 20 mins followed by substrate addition measured after 120 mins by flow cytometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C/C(=O)c2cccc(Nc3ncnc4ccccc34)c2)cc1OC,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '14.31', 'le': '0.26', 'lle': '0.60', 'sei': '8.03'}",CHEMBL3809417,,CHEMBL3809417,5.89,False,http://www.openphacts.org/units/Nanomolar,2779080,=,1,True,=,,IC50,nM,,1300.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,1.3
,16601521,[],CHEMBL3811912,Inhibition of ABCG2 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2)cc1OC,,,CHEMBL3808298,Eur. J. Med. Chem.,2016,"{'bei': '16.11', 'le': '0.30', 'lle': '1.67', 'sei': '9.80'}",CHEMBL595816,,CHEMBL595816,5.29,False,http://www.openphacts.org/units/Nanomolar,2779079,=,1,True,=,,IC50,nM,,5120.0,CHEMBL5393,Homo sapiens,ATP-binding cassette sub-family G member 2,9606,,,IC50,uM,UO_0000065,,5.12
